row_index,sequence_id,record_id,window_start,fs_hz,rpeak_input_0,rpeak_input_1,rpeak_input_2,rpeak_target,rr_input_0_1,rr_input_1_2,rr_prev_to_target,rr_prev_to_target_sec,input_window_start,input_window_end,target_window_start,target_window_end,target_overlap_samples,target_overlap_fraction,input_target_overlap,input_contains_target_rpeak
3501,118_01416,118,1416,360.0,405639,405936,406234,406529,297,298,295,0.8194444444444444,405549,406324,406439,406619,0,0.0,False,False
3502,118_01417,118,1417,360.0,405936,406234,406529,406750,298,295,221,0.6138888888888889,405846,406619,406660,406840,0,0.0,False,False
3503,118_01418,118,1418,360.0,406234,406529,406750,407067,295,221,317,0.8805555555555555,406144,406840,406977,407157,0,0.0,False,False
3504,118_01419,118,1419,360.0,406529,406750,407067,407367,221,317,300,0.8333333333333334,406439,407157,407277,407457,0,0.0,False,False
3505,118_01420,118,1420,360.0,406750,407067,407367,407676,317,300,309,0.8583333333333333,406660,407457,407586,407766,0,0.0,False,False
3506,118_01421,118,1421,360.0,407067,407367,407676,407976,300,309,300,0.8333333333333334,406977,407766,407886,408066,0,0.0,False,False
3507,118_01422,118,1422,360.0,407367,407676,407976,408269,309,300,293,0.8138888888888889,407277,408066,408179,408359,0,0.0,False,False
3508,118_01423,118,1423,360.0,407676,407976,408269,408575,300,293,306,0.85,407586,408359,408485,408665,0,0.0,False,False
3509,118_01424,118,1424,360.0,407976,408269,408575,408871,293,306,296,0.8222222222222222,407886,408665,408781,408961,0,0.0,False,False
3510,118_01425,118,1425,360.0,408269,408575,408871,409172,306,296,301,0.8361111111111111,408179,408961,409082,409262,0,0.0,False,False
3511,118_01426,118,1426,360.0,408575,408871,409172,409481,296,301,309,0.8583333333333333,408485,409262,409391,409571,0,0.0,False,False
3512,118_01427,118,1427,360.0,408871,409172,409481,410022,301,309,541,1.5027777777777778,408781,409571,409932,410112,0,0.0,False,False
3513,118_01428,118,1428,360.0,409172,409481,410022,410336,309,541,314,0.8722222222222222,409082,410112,410246,410426,0,0.0,False,False
3514,118_01429,118,1429,360.0,409481,410022,410336,410645,541,314,309,0.8583333333333333,409391,410426,410555,410735,0,0.0,False,False
3515,118_01430,118,1430,360.0,410022,410336,410645,410954,314,309,309,0.8583333333333333,409932,410735,410864,411044,0,0.0,False,False
3516,118_01431,118,1431,360.0,410336,410645,410954,411251,309,309,297,0.825,410246,411044,411161,411341,0,0.0,False,False
3517,118_01432,118,1432,360.0,410645,410954,411251,411554,309,297,303,0.8416666666666667,410555,411341,411464,411644,0,0.0,False,False
3518,118_01433,118,1433,360.0,410954,411251,411554,411861,297,303,307,0.8527777777777777,410864,411644,411771,411951,0,0.0,False,False
3519,118_01434,118,1434,360.0,411251,411554,411861,412164,303,307,303,0.8416666666666667,411161,411951,412074,412254,0,0.0,False,False
3520,118_01435,118,1435,360.0,411554,411861,412164,412466,307,303,302,0.8388888888888889,411464,412254,412376,412556,0,0.0,False,False
3521,118_01436,118,1436,360.0,411861,412164,412466,412768,303,302,302,0.8388888888888889,411771,412556,412678,412858,0,0.0,False,False
3522,118_01437,118,1437,360.0,412164,412466,412768,413068,302,302,300,0.8333333333333334,412074,412858,412978,413158,0,0.0,False,False
3523,118_01438,118,1438,360.0,412466,412768,413068,413370,302,300,302,0.8388888888888889,412376,413158,413280,413460,0,0.0,False,False
3524,118_01439,118,1439,360.0,412768,413068,413370,413678,300,302,308,0.8555555555555555,412678,413460,413588,413768,0,0.0,False,False
3525,118_01440,118,1440,360.0,413068,413370,413678,413979,302,308,301,0.8361111111111111,412978,413768,413889,414069,0,0.0,False,False
3526,118_01441,118,1441,360.0,413370,413678,413979,414279,308,301,300,0.8333333333333334,413280,414069,414189,414369,0,0.0,False,False
3527,118_01442,118,1442,360.0,413678,413979,414279,414585,301,300,306,0.85,413588,414369,414495,414675,0,0.0,False,False
3528,118_01443,118,1443,360.0,413979,414279,414585,414891,300,306,306,0.85,413889,414675,414801,414981,0,0.0,False,False
3529,118_01444,118,1444,360.0,414279,414585,414891,415193,306,306,302,0.8388888888888889,414189,414981,415103,415283,0,0.0,False,False
3530,118_01445,118,1445,360.0,414585,414891,415193,415503,306,302,310,0.8611111111111112,414495,415283,415413,415593,0,0.0,False,False
3531,118_01446,118,1446,360.0,414891,415193,415503,415801,302,310,298,0.8277777777777777,414801,415593,415711,415891,0,0.0,False,False
3532,118_01447,118,1447,360.0,415193,415503,415801,416099,310,298,298,0.8277777777777777,415103,415891,416009,416189,0,0.0,False,False
3533,118_01448,118,1448,360.0,415503,415801,416099,416410,298,298,311,0.8638888888888889,415413,416189,416320,416500,0,0.0,False,False
3534,118_01449,118,1449,360.0,415801,416099,416410,416709,298,311,299,0.8305555555555556,415711,416500,416619,416799,0,0.0,False,False
3535,118_01450,118,1450,360.0,416099,416410,416709,417003,311,299,294,0.8166666666666667,416009,416799,416913,417093,0,0.0,False,False
3536,118_01451,118,1451,360.0,416410,416709,417003,417303,299,294,300,0.8333333333333334,416320,417093,417213,417393,0,0.0,False,False
3537,118_01452,118,1452,360.0,416709,417003,417303,417597,294,300,294,0.8166666666666667,416619,417393,417507,417687,0,0.0,False,False
3538,118_01453,118,1453,360.0,417003,417303,417597,417892,300,294,295,0.8194444444444444,416913,417687,417802,417982,0,0.0,False,False
3539,118_01454,118,1454,360.0,417303,417597,417892,418191,294,295,299,0.8305555555555556,417213,417982,418101,418281,0,0.0,False,False
3540,118_01455,118,1455,360.0,417597,417892,418191,418495,295,299,304,0.8444444444444444,417507,418281,418405,418585,0,0.0,False,False
3541,118_01456,118,1456,360.0,417892,418191,418495,418790,299,304,295,0.8194444444444444,417802,418585,418700,418880,0,0.0,False,False
3542,118_01457,118,1457,360.0,418191,418495,418790,419081,304,295,291,0.8083333333333333,418101,418880,418991,419171,0,0.0,False,False
3543,118_01458,118,1458,360.0,418495,418790,419081,419381,295,291,300,0.8333333333333334,418405,419171,419291,419471,0,0.0,False,False
3544,118_01459,118,1459,360.0,418790,419081,419381,419676,291,300,295,0.8194444444444444,418700,419471,419586,419766,0,0.0,False,False
3545,118_01460,118,1460,360.0,419081,419381,419676,419962,300,295,286,0.7944444444444444,418991,419766,419872,420052,0,0.0,False,False
3546,118_01461,118,1461,360.0,419381,419676,419962,420246,295,286,284,0.7888888888888889,419291,420052,420156,420336,0,0.0,False,False
3547,118_01462,118,1462,360.0,419676,419962,420246,420543,286,284,297,0.825,419586,420336,420453,420633,0,0.0,False,False
3548,118_01463,118,1463,360.0,419962,420246,420543,420833,284,297,290,0.8055555555555556,419872,420633,420743,420923,0,0.0,False,False
3549,118_01464,118,1464,360.0,420246,420543,420833,421118,297,290,285,0.7916666666666666,420156,420923,421028,421208,0,0.0,False,False
3550,118_01465,118,1465,360.0,420543,420833,421118,421410,290,285,292,0.8111111111111111,420453,421208,421320,421500,0,0.0,False,False
3551,118_01466,118,1466,360.0,420833,421118,421410,421696,285,292,286,0.7944444444444444,420743,421500,421606,421786,0,0.0,False,False
3552,118_01467,118,1467,360.0,421118,421410,421696,421978,292,286,282,0.7833333333333333,421028,421786,421888,422068,0,0.0,False,False
3553,118_01468,118,1468,360.0,421410,421696,421978,422265,286,282,287,0.7972222222222223,421320,422068,422175,422355,0,0.0,False,False
3554,118_01469,118,1469,360.0,421696,421978,422265,422506,282,287,241,0.6694444444444444,421606,422355,422416,422596,0,0.0,False,False
3555,118_01470,118,1470,360.0,421978,422265,422506,422814,287,241,308,0.8555555555555555,421888,422596,422724,422904,0,0.0,False,False
3556,118_01471,118,1471,360.0,422265,422506,422814,423098,241,308,284,0.7888888888888889,422175,422904,423008,423188,0,0.0,False,False
3557,118_01472,118,1472,360.0,422506,422814,423098,423388,308,284,290,0.8055555555555556,422416,423188,423298,423478,0,0.0,False,False
3558,118_01473,118,1473,360.0,422814,423098,423388,423666,284,290,278,0.7722222222222223,422724,423478,423576,423756,0,0.0,False,False
3559,118_01474,118,1474,360.0,423098,423388,423666,423946,290,278,280,0.7777777777777778,423008,423756,423856,424036,0,0.0,False,False
3560,118_01475,118,1475,360.0,423388,423666,423946,424181,278,280,235,0.6527777777777778,423298,424036,424091,424271,0,0.0,False,False
3561,118_01476,118,1476,360.0,423666,423946,424181,424482,280,235,301,0.8361111111111111,423576,424271,424392,424572,0,0.0,False,False
3562,118_01477,118,1477,360.0,423946,424181,424482,424765,235,301,283,0.7861111111111111,423856,424572,424675,424855,0,0.0,False,False
3563,118_01478,118,1478,360.0,424181,424482,424765,425038,301,283,273,0.7583333333333333,424091,424855,424948,425128,0,0.0,False,False
3564,118_01479,118,1479,360.0,424482,424765,425038,425315,283,273,277,0.7694444444444445,424392,425128,425225,425405,0,0.0,False,False
3565,118_01480,118,1480,360.0,424765,425038,425315,425588,273,277,273,0.7583333333333333,424675,425405,425498,425678,0,0.0,False,False
3566,118_01481,118,1481,360.0,425038,425315,425588,425863,277,273,275,0.7638888888888888,424948,425678,425773,425953,0,0.0,False,False
3567,118_01482,118,1482,360.0,425315,425588,425863,426136,273,275,273,0.7583333333333333,425225,425953,426046,426226,0,0.0,False,False
3568,118_01483,118,1483,360.0,425588,425863,426136,426414,275,273,278,0.7722222222222223,425498,426226,426324,426504,0,0.0,False,False
3569,118_01484,118,1484,360.0,425863,426136,426414,426697,273,278,283,0.7861111111111111,425773,426504,426607,426787,0,0.0,False,False
3570,118_01485,118,1485,360.0,426136,426414,426697,426979,278,283,282,0.7833333333333333,426046,426787,426889,427069,0,0.0,False,False
3571,118_01486,118,1486,360.0,426414,426697,426979,427273,283,282,294,0.8166666666666667,426324,427069,427183,427363,0,0.0,False,False
3572,118_01487,118,1487,360.0,426697,426979,427273,427558,282,294,285,0.7916666666666666,426607,427363,427468,427648,0,0.0,False,False
3573,118_01488,118,1488,360.0,426979,427273,427558,427842,294,285,284,0.7888888888888889,426889,427648,427752,427932,0,0.0,False,False
3574,118_01489,118,1489,360.0,427273,427558,427842,428136,285,284,294,0.8166666666666667,427183,427932,428046,428226,0,0.0,False,False
3575,118_01490,118,1490,360.0,427558,427842,428136,428423,284,294,287,0.7972222222222223,427468,428226,428333,428513,0,0.0,False,False
3576,118_01491,118,1491,360.0,427842,428136,428423,428712,294,287,289,0.8027777777777778,427752,428513,428622,428802,0,0.0,False,False
3577,118_01492,118,1492,360.0,428136,428423,428712,428996,287,289,284,0.7888888888888889,428046,428802,428906,429086,0,0.0,False,False
3578,118_01493,118,1493,360.0,428423,428712,428996,429284,289,284,288,0.8,428333,429086,429194,429374,0,0.0,False,False
3579,118_01494,118,1494,360.0,428712,428996,429284,429567,284,288,283,0.7861111111111111,428622,429374,429477,429657,0,0.0,False,False
3580,118_01495,118,1495,360.0,428996,429284,429567,429856,288,283,289,0.8027777777777778,428906,429657,429766,429946,0,0.0,False,False
3581,118_01496,118,1496,360.0,429284,429567,429856,430144,283,289,288,0.8,429194,429946,430054,430234,0,0.0,False,False
3582,118_01497,118,1497,360.0,429567,429856,430144,430422,289,288,278,0.7722222222222223,429477,430234,430332,430512,0,0.0,False,False
3583,118_01498,118,1498,360.0,429856,430144,430422,430651,288,278,229,0.6361111111111111,429766,430512,430561,430741,0,0.0,False,False
3584,118_01499,118,1499,360.0,430144,430422,430651,430984,278,229,333,0.925,430054,430741,430894,431074,0,0.0,False,False
3585,118_01500,118,1500,360.0,430422,430651,430984,431279,229,333,295,0.8194444444444444,430332,431074,431189,431369,0,0.0,False,False
3586,118_01501,118,1501,360.0,430651,430984,431279,431569,333,295,290,0.8055555555555556,430561,431369,431479,431659,0,0.0,False,False
3587,118_01502,118,1502,360.0,430984,431279,431569,431854,295,290,285,0.7916666666666666,430894,431659,431764,431944,0,0.0,False,False
3588,118_01503,118,1503,360.0,431279,431569,431854,432147,290,285,293,0.8138888888888889,431189,431944,432057,432237,0,0.0,False,False
3589,118_01504,118,1504,360.0,431569,431854,432147,432440,285,293,293,0.8138888888888889,431479,432237,432350,432530,0,0.0,False,False
3590,118_01505,118,1505,360.0,431854,432147,432440,432735,293,293,295,0.8194444444444444,431764,432530,432645,432825,0,0.0,False,False
3591,118_01506,118,1506,360.0,432147,432440,432735,433033,293,295,298,0.8277777777777777,432057,432825,432943,433123,0,0.0,False,False
3592,118_01507,118,1507,360.0,432440,432735,433033,433330,295,298,297,0.825,432350,433123,433240,433420,0,0.0,False,False
3593,118_01508,118,1508,360.0,432735,433033,433330,433625,298,297,295,0.8194444444444444,432645,433420,433535,433715,0,0.0,False,False
3594,118_01509,118,1509,360.0,433033,433330,433625,433916,297,295,291,0.8083333333333333,432943,433715,433826,434006,0,0.0,False,False
3595,118_01510,118,1510,360.0,433330,433625,433916,434222,295,291,306,0.85,433240,434006,434132,434312,0,0.0,False,False
3596,118_01511,118,1511,360.0,433625,433916,434222,434521,291,306,299,0.8305555555555556,433535,434312,434431,434611,0,0.0,False,False
3597,118_01512,118,1512,360.0,433916,434222,434521,434814,306,299,293,0.8138888888888889,433826,434611,434724,434904,0,0.0,False,False
3598,118_01513,118,1513,360.0,434222,434521,434814,435114,299,293,300,0.8333333333333334,434132,434904,435024,435204,0,0.0,False,False
3599,118_01514,118,1514,360.0,434521,434814,435114,435411,293,300,297,0.825,434431,435204,435321,435501,0,0.0,False,False
3600,118_01515,118,1515,360.0,434814,435114,435411,435707,300,297,296,0.8222222222222222,434724,435501,435617,435797,0,0.0,False,False
3601,118_01516,118,1516,360.0,435114,435411,435707,436010,297,296,303,0.8416666666666667,435024,435797,435920,436100,0,0.0,False,False
3602,118_01517,118,1517,360.0,435411,435707,436010,436305,296,303,295,0.8194444444444444,435321,436100,436215,436395,0,0.0,False,False
3603,118_01518,118,1518,360.0,435707,436010,436305,436597,303,295,292,0.8111111111111111,435617,436395,436507,436687,0,0.0,False,False
3604,118_01519,118,1519,360.0,436010,436305,436597,436898,295,292,301,0.8361111111111111,435920,436687,436808,436988,0,0.0,False,False
3605,118_01520,118,1520,360.0,436305,436597,436898,437202,292,301,304,0.8444444444444444,436215,436988,437112,437292,0,0.0,False,False
3606,118_01521,118,1521,360.0,436597,436898,437202,437503,301,304,301,0.8361111111111111,436507,437292,437413,437593,0,0.0,False,False
3607,118_01522,118,1522,360.0,436898,437202,437503,437807,304,301,304,0.8444444444444444,436808,437593,437717,437897,0,0.0,False,False
3608,118_01523,118,1523,360.0,437202,437503,437807,438107,301,304,300,0.8333333333333334,437112,437897,438017,438197,0,0.0,False,False
3609,118_01524,118,1524,360.0,437503,437807,438107,438409,304,300,302,0.8388888888888889,437413,438197,438319,438499,0,0.0,False,False
3610,118_01525,118,1525,360.0,437807,438107,438409,438717,300,302,308,0.8555555555555555,437717,438499,438627,438807,0,0.0,False,False
3611,118_01526,118,1526,360.0,438107,438409,438717,439019,302,308,302,0.8388888888888889,438017,438807,438929,439109,0,0.0,False,False
3612,118_01527,118,1527,360.0,438409,438717,439019,439323,308,302,304,0.8444444444444444,438319,439109,439233,439413,0,0.0,False,False
3613,118_01528,118,1528,360.0,438717,439019,439323,439624,302,304,301,0.8361111111111111,438627,439413,439534,439714,0,0.0,False,False
3614,118_01529,118,1529,360.0,439019,439323,439624,439923,304,301,299,0.8305555555555556,438929,439714,439833,440013,0,0.0,False,False
3615,118_01530,118,1530,360.0,439323,439624,439923,440228,301,299,305,0.8472222222222222,439233,440013,440138,440318,0,0.0,False,False
3616,118_01531,118,1531,360.0,439624,439923,440228,440534,299,305,306,0.85,439534,440318,440444,440624,0,0.0,False,False
3617,118_01532,118,1532,360.0,439923,440228,440534,440823,305,306,289,0.8027777777777778,439833,440624,440733,440913,0,0.0,False,False
3618,118_01533,118,1533,360.0,440228,440534,440823,441126,306,289,303,0.8416666666666667,440138,440913,441036,441216,0,0.0,False,False
3619,118_01534,118,1534,360.0,440534,440823,441126,441426,289,303,300,0.8333333333333334,440444,441216,441336,441516,0,0.0,False,False
3620,118_01535,118,1535,360.0,440823,441126,441426,441717,303,300,291,0.8083333333333333,440733,441516,441627,441807,0,0.0,False,False
3621,118_01536,118,1536,360.0,441126,441426,441717,442025,300,291,308,0.8555555555555555,441036,441807,441935,442115,0,0.0,False,False
3622,118_01537,118,1537,360.0,441426,441717,442025,442323,291,308,298,0.8277777777777777,441336,442115,442233,442413,0,0.0,False,False
3623,118_01538,118,1538,360.0,441717,442025,442323,442611,308,298,288,0.8,441627,442413,442521,442701,0,0.0,False,False
3624,118_01539,118,1539,360.0,442025,442323,442611,442908,298,288,297,0.825,441935,442701,442818,442998,0,0.0,False,False
3625,118_01540,118,1540,360.0,442323,442611,442908,443207,288,297,299,0.8305555555555556,442233,442998,443117,443297,0,0.0,False,False
3626,118_01541,118,1541,360.0,442611,442908,443207,443499,297,299,292,0.8111111111111111,442521,443297,443409,443589,0,0.0,False,False
3627,118_01542,118,1542,360.0,442908,443207,443499,443786,299,292,287,0.7972222222222223,442818,443589,443696,443876,0,0.0,False,False
